lat,lon,distance_km
10.377591,-1.2860766,5.556406578209719
10.427591000000001,-1.2860766,6.0207365739569045
10.377591,-1.2360765999999999,5.677842870826249
10.427591000000001,-1.2360765999999999,5.907209434325836
10.477591000000002,-1.2360765999999999,0.8793299197944127
10.527591000000003,-1.2360765999999999,5.335998231064729
10.577591000000004,-1.2360765999999999,4.776074647708846
10.377591,-1.1860765999999998,8.645903253892683
10.427591000000001,-1.1860765999999998,7.463605496804377
10.477591000000002,-1.1860765999999998,4.645444207224793
10.527591000000003,-1.1860765999999998,5.065862088470332
10.577591000000004,-1.1860765999999998,0.9036274571760852
10.627591000000004,-1.1860765999999998,6.14749418521272
10.677591000000005,-1.1860765999999998,11.687103371964684
10.377591,-1.1360765999999998,13.307534558915721
10.427591000000001,-1.1360765999999998,11.674842851954189
10.477591000000002,-1.1360765999999998,10.107606780730586
10.527591000000003,-1.1360765999999998,7.963295600905645
10.577591000000004,-1.1360765999999998,6.209792287338502
10.627591000000004,-1.1360765999999998,8.690828660548041
10.677591000000005,-1.1360765999999998,13.20306875285977
10.727591000000006,-1.1360765999999998,18.05677019027208
10.777591000000006,-1.1360765999999998,12.873808941491596
10.427591000000001,-1.0860765999999997,16.633844026502068
10.477591000000002,-1.0860765999999997,15.57317912091882
10.527591000000003,-1.0860765999999997,12.685197542009634
10.577591000000004,-1.0860765999999997,11.66386818700869
10.627591000000004,-1.0860765999999997,13.152904436871815
10.677591000000005,-1.0860765999999997,16.48555303301928
10.727591000000006,-1.0860765999999997,17.196683484702337
10.777591000000006,-1.0860765999999997,11.63696585088396
10.827591000000007,-1.0860765999999997,6.077300725868182
10.877591000000008,-1.0860765999999997,0.5193770952167387
10.427591000000001,-1.0360765999999997,21.83698326080835
10.477591000000002,-1.0360765999999997,20.12160129741685
10.527591000000003,-1.0360765999999997,17.8371364228517
10.577591000000004,-1.0360765999999997,17.125111461738797
10.627591000000004,-1.0360765999999997,18.171319687928825
10.677591000000005,-1.0360765999999997,20.71100397467896
10.727591000000006,-1.0360765999999997,16.0631593209442
10.777591000000006,-1.0360765999999997,11.145175320730887
10.827591000000007,-1.0360765999999997,7.2267778062304115
10.877591000000008,-1.0360765999999997,5.439020561458061
10.477591000000002,-0.9860765999999996,24.938168720141974
10.527591000000003,-0.9860765999999996,23.13356155190237
10.577591000000004,-0.9860765999999996,22.588323990467128
10.627591000000004,-0.9860765999999996,23.05585891947716
10.677591000000005,-0.9860765999999996,19.07954690883006
10.727591000000006,-0.9860765999999996,14.832168079329536
10.777591000000006,-0.9860765999999996,9.283823488274244
10.827591000000007,-0.9860765999999996,3.769231415083272
10.877591000000008,-0.9860765999999996,2.011564224811375
10.927591000000008,-0.9860765999999996,0.984401553291881
10.477591000000002,-0.9360765999999996,29.978398846908775
10.527591000000003,-0.9360765999999996,25.871583820449118
10.577591000000004,-0.9360765999999996,21.677620114192116
10.627591000000004,-0.9360765999999996,18.229674018702365
10.677591000000005,-0.9360765999999996,15.742449370129023
10.727591000000006,-0.9360765999999996,11.284967568011963
10.777591000000006,-0.9360765999999996,8.288413641407779
10.827591000000007,-0.9360765999999996,5.9850811166886375
10.877591000000008,-0.9360765999999996,5.065260556669194
10.927591000000008,-0.9360765999999996,4.660009336512945
10.477591000000002,-0.8860765999999995,28.124043482849142
10.527591000000003,-0.8860765999999995,23.016157041607045
10.577591000000004,-0.8860765999999995,18.17544099898559
10.627591000000004,-0.8860765999999995,13.884211661321238
10.677591000000005,-0.8860765999999995,10.81746360337142
10.727591000000006,-0.8860765999999995,8.41608904463297
10.777591000000006,-0.8860765999999995,3.4910230429025755
10.827591000000007,-0.8860765999999995,2.265740182286184
10.877591000000008,-0.8860765999999995,3.3561054794262866
10.927591000000008,-0.8860765999999995,6.193039143832877
10.527591000000003,-0.8360765999999995,21.210129716043593
10.577591000000004,-0.8360765999999995,15.826743895737726
10.627591000000004,-0.8360765999999995,10.626551182917499
10.677591000000005,-0.8360765999999995,6.097778749436773
10.727591000000006,-0.8360765999999995,4.823252973153731
10.777591000000006,-0.8360765999999995,1.393330291352064
10.827591000000007,-0.8360765999999995,2.6002547176675046
10.877591000000008,-0.8360765999999995,6.051044758362991
10.927591000000008,-0.8360765999999995,4.737496446903292
10.527591000000003,-0.7860765999999995,20.729621421222873
10.577591000000004,-0.7860765999999995,15.176848038765055
10.627591000000004,-0.7860765999999995,9.632122646301083
10.677591000000005,-0.7860765999999995,4.128003768417883
10.727591000000006,-0.7860765999999995,1.7676542953388994
10.777591000000006,-0.7860765999999995,0.7507071773650648
10.827591000000007,-0.7860765999999995,4.104360029262012
10.877591000000008,-0.7860765999999995,9.6122452060018
10.927591000000008,-0.7860765999999995,8.131770361094656
10.97759100000001,-0.7860765999999995,6.803264574134917
10.577591000000004,-0.7360765999999994,16.428613398055155
10.627591000000004,-0.7360765999999994,11.503648285350287
10.677591000000005,-0.7360765999999994,6.837747531722545
10.727591000000006,-0.7360765999999994,1.9437695106040909
10.777591000000006,-0.7360765999999994,2.2947330747802344
10.827591000000007,-0.7360765999999994,7.046913799277795
10.877591000000008,-0.7360765999999994,11.469224621070506
10.927591000000008,-0.7360765999999994,13.015344117641977
10.97759100000001,-0.7360765999999994,12.228673453497585
10.577591000000004,-0.6860765999999994,18.176865306603386
10.627591000000004,-0.6860765999999994,12.797529493588353
10.677591000000005,-0.6860765999999994,7.679625051875078
10.727591000000006,-0.6860765999999994,3.9997589638360695
10.777591000000006,-0.6860765999999994,0.7960805090101186
10.827591000000007,-0.6860765999999994,5.430045569783199
10.877591000000008,-0.6860765999999994,10.961688002133773
10.927591000000008,-0.6860765999999994,16.512218841677072
10.97759100000001,-0.6860765999999994,17.6742215103542
10.627591000000004,-0.6360765999999993,15.352457061214958
10.677591000000005,-0.6360765999999993,11.440541167734477
10.727591000000006,-0.6360765999999993,8.479213138599624
10.777591000000006,-0.6360765999999993,6.238653477580993
10.827591000000007,-0.6360765999999993,8.232015414945879
10.877591000000008,-0.6360765999999993,12.58701303667842
10.927591000000008,-0.6360765999999993,17.632959348734953
10.97759100000001,-0.6360765999999993,18.332644363612587
